benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
sdvbsdisparity 1808502.5 1798939.0 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 1808502.5 1569379.3469387756 1808502.5 1.0 1.1523679749753666 1.1248257604208107 13524.831403755095 1818066.0 1616309.0
sdvbsdisparity 2240930.7551020407 2155875.836734694 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2182838.5918367347 1569379.3469387756 2166666.0 0.0 1.3908929004925228 1.8150768200882381 137149.58489728143 2933725.0 1616309.0
sdvbsdisparity 1917446.0 1839685.0 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 1917446.0 1569379.3469387756 1917446.0 1.0 1.2217861817413118 1.2344217597006513 109970.66082369424 1995207.0 1616309.0
sdvbsdisparity 3380902.0408163266 3303494.1836734693 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 3332661.5306122447 1569379.3469387756 3294990.0 0.0 2.123553834904811 2.422657425034446 131299.44282220313 3915763.0 1616309.0
sdvbsdisparity 2422982.0 2384142.0 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2422982.0 1569379.3469387756 2422982.0 1.0 1.543910976480134 1.5231134640715358 54928.05476257101 2461822.0 1616309.0
sdvbsdisparity 5924610.020408163 5848535.428571428 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5901257.551020408 3503343.0204081633 5926219.0 0.0 1.6844646717845149 1.67075470251019 120578.08908494754 5990633.0 3585585.0
sdvbsdisparity 5624645.5 5613795.0 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5624645.5 3503343.0204081633 5624645.5 1.0 1.6055080724994752 1.571708940103219 15344.924258529269 5635496.0 3585585.0
sdvbsdisparity 6223694.591836735 6050609.816326531 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 6102640.897959184 3503343.0204081633 6028257.0 0.0 1.7419478659124235 2.131772081822074 271569.45264273864 7643650.0 3585585.0
sdvbsdisparity 5266829.5 5229022.0 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5266829.5 3503343.0204081633 5266829.5 1.0 1.5033724843153893 1.4794341788020644 53467.87925942079 5304637.0 3585585.0
sdvbsdisparity 9200226.836734693 9119351.306122448 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 9153648.836734693 3503343.0204081633 9131636.0 0.0 2.612832595441434 2.6901459594459483 141489.0053754689 9645747.0 3585585.0
sdvbsdisparity 7846289.0 7825848.0 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 7846289.0 3503343.0204081633 7846289.0 1.0 2.2396576510757584 2.1939878708774163 28907.939428468435 7866730.0 3585585.0
sdvbsdisparity 9841125.06122449 9803547.551020408 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 9819873.020408163 7156969.224489796 9817563.0 0.0 1.3720714330874042 1.3971394867873494 65567.65014677902 10107614.0 7234506.0
sdvbsdisparity 9722099.5 9712603.0 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 9722099.5 7156969.224489796 9722099.5 1.0 1.3584101307481962 1.3451638577672063 13430.079095076097 9731596.0 7234506.0
sdvbsdisparity 12472295.591836736 12295232.346938776 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12352645.591836736 7156969.224489796 12284000.0 0.0 1.7259604176539305 1.9180501059782105 285824.9750680708 13876145.0 7234506.0
sdvbsdisparity 12237778.0 12206457.0 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12237778.0 7156969.224489796 12237778.0 1.0 1.7099106641572017 1.6959138606008481 44294.58298708771 12269099.0 7234506.0
sdvbsdisparity 17486462.163265307 17413029.102040816 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 17447432.346938774 7156969.224489796 17423964.0 0.0 2.4378241403130474 2.469875759312384 130907.5697694352 17868331.0 7234506.0
sdvbsdisparity 17098788.0 17035811.0 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 17098788.0 7156969.224489796 17098788.0 1.0 2.389110175504343 2.372209657438946 89062.92751757041 17161765.0 7234506.0
sdvbsdisparity 13438181.42857143 13380767.469387755 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13409760.469387755 10098204.469387755 13414546.0 0.0 1.3279351304520353 1.3372539643094874 103759.09440323361 13797535.0 10317812.0
sdvbsdisparity 13268663.5 13262376.0 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13268663.5 10098204.469387755 13268663.5 1.0 1.3139626495208476 1.286605241498876 8891.867773420836 13274951.0 10317812.0
sdvbsdisparity 16391151.877551021 16208834.326530613 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 16264164.653061224 10098204.469387755 16262749.0 0.0 1.610599656836549 1.7412156763468845 290513.0531663302 17965536.0 10317812.0
sdvbsdisparity 15902459.5 15877532.0 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 15902459.5 10098204.469387755 15902459.5 1.0 1.5747808977534155 1.5436787373136862 35252.80857605533 15927387.0 10317812.0
sdvbsdisparity 21483080.959183674 21364741.775510203 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 21413738.734693877 10098204.469387755 21399697.0 0.0 2.1205491332254804 2.166837600840178 206176.91128623576 22357023.0 10317812.0
sdvbsdisparity 21198784.5 21144060.0 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 21198784.5 10098204.469387755 21198784.5 1.0 2.0992627515379736 2.0598852741259486 77392.13009408645 21253509.0 10317812.0
sdvbsdisparity 20457999.69387755 20275123.42857143 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20358970.346938774 16838087.653061226 20393727.0 0.0 1.209102290380193 1.197083674232094 323211.76770343835 21806737.0 18216552.0
sdvbsdisparity 20270945.0 20266134.0 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20270945.0 16838087.653061226 20270945.0 1.0 1.2038745383484608 1.1130402723852462 6803.78144857696 20275756.0 18216552.0
sdvbsdisparity 24507290.224489797 24269831.55102041 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 24350475.36734694 16838087.653061226 24342107.0 0.0 1.4461544487161482 1.4567028930612116 391081.7096461795 26536104.0 18216552.0
sdvbsdisparity 24292295.0 24172310.0 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 24292295.0 16838087.653061226 24292295.0 1.0 1.442699165162237 1.3401152973405726 169684.4142813358 24412280.0 18216552.0
sdvbsdisparity 29502892.57142857 29172667.63265306 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 29270448.244897958 16838087.653061226 29185296.0 0.0 1.7383475396967947 1.7659344644365191 509618.26095673215 32169237.0 18216552.0
sdvbsdisparity 29133950.5 28991733.0 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 29133950.5 16838087.653061226 29133950.5 1.0 1.730241052326589 1.6071190640248494 201125.91730679566 29276168.0 18216552.0
sdvbsdisparity 522075.8163265306 513952.63265306124 2.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 518663.20408163266 444268.0816326531 521209.0 0.0 1.167455474576483 1.1594535869105007 14260.604590648185 539481.0 465289.0
sdvbsdisparity 509003.5 497141.0 2.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 509003.5 444268.0816326531 509003.5 1.0 1.1457125124304428 1.1194461936559859 16776.10838365084 520866.0 465289.0
sdvbsdisparity 584197.0238095238 564356.5714285715 3.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 576253.4523809524 444268.0816326531 585159.5 0.0 1.2970849723510693 1.3423549664831964 32301.976114286288 624583.0 465289.0
sdvbsdisparity 767870.0 722820.3333333334 4.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 748024.3333333334 444268.0816326531 752035.0 0.0 1.6837228787276324 1.6952302762369194 30792.23464230336 788772.0 465289.0
sdvbsdisparity 2040561.5714285714 2012024.7959183673 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2031211.6530612244 1569379.3469387756 2034529.0 0.0 1.2942770382592945 1.315840597311529 47800.20550712057 2126805.0 1616309.0
sdvbsdisparity 2049654.5 2042662.0 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2049654.5 1569379.3469387756 2049654.5 1.0 1.3060287202058871 1.2724342931951749 9888.888334893867 2056647.0 1616309.0
sdvbsdisparity 2441786.9591836734 2381029.102040816 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2413188.285714286 1569379.3469387756 2452124.0 0.0 1.5376704749055352 1.6287349757998006 110024.09742888909 2632539.0 1616309.0
sdvbsdisparity 2458726.5 2449383.0 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2458726.5 1569379.3469387756 2458726.5 1.0 1.5666871778298732 1.5269790615532055 13213.704420033013 2468070.0 1616309.0
sdvbsdisparity 4541073.5 3693084.25 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 4166110.75 1569379.3469387756 4257347.5 0.0 2.654623152857464 2.815868747869374 463478.4859137655 4551314.0 1616309.0
sdvbsdisparity 5058116.918367347 4952193.6122448975 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5012437.020408163 3503343.0204081633 5077878.0 0.0 1.4307582760834479 1.5047432985133529 187526.96515951297 5395385.0 3585585.0
sdvbsdisparity 4767400.5 4383367.0 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 4767400.5 3503343.0204081633 4767400.5 1.0 1.3608146482454822 1.4367067019747126 543105.384105608 5151434.0 3585585.0
sdvbsdisparity 6094284.755102041 6009536.8367346935 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 6051672.367346939 3503343.0204081633 6083029.0 0.0 1.7273993246147725 1.8215685864370808 152962.82227482254 6531389.0 3585585.0
sdvbsdisparity 5578741.5 5103227.0 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5578741.5 3503343.0204081633 5578741.5 1.0 1.5924051591585338 1.6884988084231722 672479.0550050611 6054256.0 3585585.0
sdvbsdisparity 11934898.202531645 11696802.797468355 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 11814717.278481012 3503343.0204081633 11778962.0 0.0 3.3724123529030043 3.650700792199878 543103.6492160292 13089898.0 3585585.0
sdvbsdisparity 9418774.877551021 9329795.877551021 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 9372576.551020408 7156969.224489796 9312924.0 0.0 1.3095734041931077 1.344785532004535 159848.69190425854 9728859.0 7234506.0
sdvbsdisparity 8891487.0 8891487.0 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 8891487.0 7156969.224489796 8891487.0 1.0 1.2423536724979916 1.2290385825929233  8891487.0 7234506.0
sdvbsdisparity 12533848.472727273 12415570.6 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12466928.072727272 7156969.224489796 12418375.0 0.0 1.7419284171388918 1.8080936003094061 221904.99574432988 13080664.0 7234506.0
sdvbsdisparity 18615770.38095238 18401715.14285714 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 18487023.38095238 7156969.224489796 18463321.0 0.0 2.5830799045066843 2.634028778191628 246944.72990539312 19055897.0 7234506.0
sdvbsdisparity 13299174.734693877 13198084.632653061 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13246572.612244898 10098204.469387755 13230015.0 0.0 1.3117750440091878 1.3502933567698268 182625.50965293005 13932073.0 10317812.0
sdvbsdisparity 13110336.5 12957918.0 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13110336.5 10098204.469387755 13110336.5 1.0 1.2982839216361073 1.2854232079436998 215552.30985656357 13262755.0 10317812.0
sdvbsdisparity 17520897.0 17397879.979591835 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 17461007.204081632 10098204.469387755 17480410.0 0.0 1.7291199893024425 1.779071376760887 221504.75954385882 18356124.0 10317812.0
sdvbsdisparity 17119466.5 17108505.0 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 17119466.5 10098204.469387755 17119466.5 1.0 1.6952980653042706 1.660277198305222 15501.901963952681 17130428.0 10317812.0
sdvbsdisparity 23475289.87755102 23376524.0 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 23414869.163265307 10098204.469387755 23415461.0 0.0 2.318716088018064 2.3520320975028426 169947.80470404073 24267825.0 10317812.0
sdvbsdisparity 23314610.5 23285929.0 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 23314610.5 10098204.469387755 23314610.5 1.0 2.3087877226765587 2.262426568733759 40561.76628920392 23343292.0 10317812.0
sdvbsdisparity 20810115.040816326 20618781.30612245 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20693915.14285714 16838087.653061226 20666923.0 0.0 1.2289943828089593 1.2266611156710667 329743.6089181641 22345536.0 18216552.0
sdvbsdisparity 20740246.0 20726507.0 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20740246.0 16838087.653061226 20740246.0 1.0 1.2317459338222025 1.1392927157675063 19429.880133443952 20753985.0 18216552.0
sdvbsdisparity 25609328.795918368 25424549.44897959 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 25500341.69387755 16838087.653061226 25523813.0 0.0 1.5144440520382667 1.4877639302981156 322715.3233691552 27101929.0 18216552.0
sdvbsdisparity 25227902.5 25205585.0 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 25227902.5 16838087.653061226 25227902.5 1.0 1.498264115249066 1.38611412302394 31561.71117826155 25250220.0 18216552.0
sdvbsdisparity 31085997.224489797 30916592.163265307 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 30981859.775510203 16838087.653061226 30996574.0 0.0 1.8399868449358967 1.781751069027772 285890.24886894 32457361.0 18216552.0
sdvbsdisparity 31076945.0 31059939.0 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 31076945.0 16838087.653061226 31076945.0 1.0 1.8456338772146788 1.7069064991003786 24050.115841716855 31093951.0 18216552.0
