benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
sdvbsdisparity 1808502.5 1798939.0 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 1808502.5 1569379.3469387756 1808502.5 1.0 1.1523679749753666 1.1248257604208107 13524.831403755095 1818066.0 1616309.0
sdvbsdisparity 2242088.5102040814 2156346.3061224488 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2182838.5918367347 1569379.3469387756 2166666.0 0.0 1.3908929004925228 1.8150768200882381 137149.58489728143 2933725.0 1616309.0
sdvbsdisparity 1917446.0 1839685.0 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 1917446.0 1569379.3469387756 1917446.0 1.0 1.2217861817413118 1.2344217597006513 109970.66082369424 1995207.0 1616309.0
sdvbsdisparity 3381347.93877551 3304466.3061224488 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 3332661.5306122447 1569379.3469387756 3294990.0 0.0 2.123553834904811 2.422657425034446 131299.44282220313 3915763.0 1616309.0
sdvbsdisparity 2422982.0 2384142.0 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2422982.0 1569379.3469387756 2422982.0 1.0 1.543910976480134 1.5231134640715358 54928.05476257101 2461822.0 1616309.0
sdvbsdisparity 6242967.795918368 6214953.979591837 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 6230742.448979592 3503343.0204081633 6234357.0 0.0 1.7785133835549076 1.7631156422173788 49975.116666972775 6321801.0 3585585.0
sdvbsdisparity 5530086.0 5529769.0 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5530086.0 3503343.0204081633 5530086.0 1.0 1.5785168531272473 1.5423990785325128 448.3056992722711 5530403.0 3585585.0
sdvbsdisparity 7594312.408163265 7498189.408163265 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 7546996.285714285 3503343.0204081633 7552772.0 0.0 2.154227045924555 2.2124928010352565 172385.33571696284 7933081.0 3585585.0
sdvbsdisparity 6105208.5 6071797.0 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 6105208.5 3503343.0204081633 6105208.5 1.0 1.7426807664665112 1.7120274655321237 47250.996439228664 6138620.0 3585585.0
sdvbsdisparity 9531337.445652174 9483437.31521739 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 9506657.032608695 3503343.0204081633 9506828.5 0.0 2.7135958360997448 2.7655322632150683 117453.5058809408 9916051.0 3585585.0
sdvbsdisparity 7565588.0 7552127.0 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 7565588.0 3503343.0204081633 7565588.0 1.0 2.159533895461529 2.1137552170705756 19036.72876310423 7579049.0 3585585.0
sdvbsdisparity 12881971.653061224 12818860.469387755 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12849622.591836736 7156969.224489796 12855809.0 0.0 1.7954000064535356 1.842923621875495 113778.20409297032 13332642.0 7234506.0
sdvbsdisparity 11403608.0 11357304.0 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 11403608.0 7156969.224489796 11403608.0 1.0 1.5933571379598797 1.58268055897666 65483.74479212379 11449912.0 7234506.0
sdvbsdisparity 15354325.0 15170938.734693877 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 15273336.346938776 7156969.224489796 15357755.0 0.0 2.1340508625741057 2.175840893628397 325453.25871586 15741134.0 7234506.0
sdvbsdisparity 12753909.0 12727129.0 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12753909.0 7156969.224489796 12753909.0 1.0 1.7820265254681456 1.7666291243659207 37872.639200351485 12780689.0 7234506.0
sdvbsdisparity 19313415.204081632 19209709.12244898 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 19254572.387755103 7156969.224489796 19200583.0 0.0 2.6903248824753354 2.7560400115778463 183166.74431680408 19938588.0 7234506.0
sdvbsdisparity 15876868.0 15758098.0 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 15876868.0 7156969.224489796 15876868.0 1.0 2.218378688240318 2.2110200751785953 167966.1448030525 15995638.0 7234506.0
sdvbsdisparity 19129100.91836735 18969336.85714286 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 19036369.408163264 10098204.469387755 19079721.0 0.0 1.8851241788449766 1.9761677185046598 285103.475685724 20389727.0 10317812.0
sdvbsdisparity 16511076.5 16493563.0 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 16511076.5 10098204.469387755 16511076.5 1.0 1.6350507211507326 1.601947195781431 24767.8292246212 16528590.0 10317812.0
sdvbsdisparity 23804075.30612245 23652036.775510203 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 23730962.653061226 10098204.469387755 23711428.0 0.0 2.350018037860152 2.3513134373838174 274342.12682058004 24260410.0 10317812.0
sdvbsdisparity 19447071.5 19429196.0 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 19447071.5 10098204.469387755 19447071.5 1.0 1.925794982558821 1.8865382505515704 25279.77453420026 19464947.0 10317812.0
sdvbsdisparity 30347760.42857143 30180111.326530613 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 30249838.81632653 10098204.469387755 30271936.0 0.0 2.9955660838545635 3.063646924367298 295804.01230499893 31610133.0 10317812.0
sdvbsdisparity 24947624.0 24851620.0 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 24947624.0 10098204.469387755 24947624.0 1.0 2.4705009762505385 2.4272227483889024 135770.15884206662 25043628.0 10317812.0
sdvbsdisparity 33576394.10204082 33266295.653061226 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 33384114.775510203 16838087.653061226 33386634.0 0.0 1.9826547683662195 1.9885226907924178 552230.4313262748 36224027.0 18216552.0
sdvbsdisparity 29902599.0 29859154.0 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 29902599.0 16838087.653061226 29902599.0 1.0 1.7758904464761827 1.6438919944894073 61440.50821729912 29946044.0 18216552.0
sdvbsdisparity 42583072.14285714 42336947.3877551 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 42455331.02040816 16838087.653061226 42472397.0 0.0 2.521386745049378 2.4179854672827217 438601.85519626306 44047358.0 18216552.0
sdvbsdisparity 35807592.5 35556294.0 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 35807592.5 16838087.653061226 35807592.5 1.0 2.1265830917259803 1.9794575285158245 355389.74690401525 36058891.0 18216552.0
sdvbsdisparity 52081319.28571428 51801940.04081633 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 51899632.591836736 16838087.653061226 51841261.0 0.0 3.082275948504235 2.9809887183919326 470056.6543809705 54303336.0 18216552.0
sdvbsdisparity 43551829.0 43525033.0 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK1_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 43551829.0 16838087.653061226 43551829.0 1.0 2.586506846701331 2.3922543080600542 37895.26661734946 43578625.0 18216552.0
sdvbsdisparity 522154.9183673469 514041.6530612245 2.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 518663.20408163266 444268.0816326531 521209.0 0.0 1.167455474576483 1.1594535869105007 14260.604590648185 539481.0 465289.0
sdvbsdisparity 509003.5 497141.0 2.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 509003.5 444268.0816326531 509003.5 1.0 1.1457125124304428 1.1194461936559859 16776.10838365084 520866.0 465289.0
sdvbsdisparity 584403.0952380953 563828.0 3.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 576253.4523809524 444268.0816326531 585159.5 0.0 1.2970849723510693 1.3423549664831964 32301.976114286288 624583.0 465289.0
sdvbsdisparity 767704.6666666666 722438.0 4.0 32 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE32 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE32 748024.3333333334 444268.0816326531 752035.0 0.0 1.6837228787276324 1.6952302762369194 30792.23464230336 788772.0 465289.0
sdvbsdisparity 2040938.7142857143 2011200.918367347 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2031211.6530612244 1569379.3469387756 2034529.0 0.0 1.2942770382592945 1.315840597311529 47800.20550712057 2126805.0 1616309.0
sdvbsdisparity 2049654.5 2042662.0 2.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2049654.5 1569379.3469387756 2049654.5 1.0 1.3060287202058871 1.2724342931951749 9888.888334893867 2056647.0 1616309.0
sdvbsdisparity 2440784.673469388 2378849.9795918367 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2413188.285714286 1569379.3469387756 2452124.0 0.0 1.5376704749055352 1.6287349757998006 110024.09742888909 2632539.0 1616309.0
sdvbsdisparity 2458726.5 2449383.0 3.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 2458726.5 1569379.3469387756 2458726.5 1.0 1.5666871778298732 1.5269790615532055 13213.704420033013 2468070.0 1616309.0
sdvbsdisparity 4541073.5 3693084.25 4.0 64 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE64 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE64 4166110.75 1569379.3469387756 4257347.5 0.0 2.654623152857464 2.815868747869374 463478.4859137655 4551314.0 1616309.0
sdvbsdisparity 5059453.795918368 4954003.367346939 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5012437.020408163 3503343.0204081633 5077878.0 0.0 1.4307582760834479 1.5047432985133529 187526.96515951297 5395385.0 3585585.0
sdvbsdisparity 4767400.5 4383367.0 2.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 4767400.5 3503343.0204081633 4767400.5 1.0 1.3608146482454822 1.4367067019747126 543105.384105608 5151434.0 3585585.0
sdvbsdisparity 6094417.1632653065 6009711.265306123 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 6051672.367346939 3503343.0204081633 6083029.0 0.0 1.7273993246147725 1.8215685864370808 152962.82227482254 6531389.0 3585585.0
sdvbsdisparity 5578741.5 5103227.0 3.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 5578741.5 3503343.0204081633 5578741.5 1.0 1.5924051591585338 1.6884988084231722 672479.0550050611 6054256.0 3585585.0
sdvbsdisparity 11939896.455696203 11700756.367088608 4.0 96 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE96 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE96 11814717.278481012 3503343.0204081633 11778962.0 0.0 3.3724123529030043 3.650700792199878 543103.6492160292 13089898.0 3585585.0
sdvbsdisparity 9419215.693877552 9329243.448979592 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 9372576.551020408 7156969.224489796 9312924.0 0.0 1.3095734041931077 1.344785532004535 159848.69190425854 9728859.0 7234506.0
sdvbsdisparity 8891487.0 8891487.0 2.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 8891487.0 7156969.224489796 8891487.0 1.0 1.2423536724979916 1.2290385825929233  8891487.0 7234506.0
sdvbsdisparity 12530605.89090909 12413591.38181818 3.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 12466928.072727272 7156969.224489796 12418375.0 0.0 1.7419284171388918 1.8080936003094061 221904.99574432988 13080664.0 7234506.0
sdvbsdisparity 18608370.61904762 18398358.0 4.0 128 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE128 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE128 18487023.38095238 7156969.224489796 18463321.0 0.0 2.5830799045066843 2.634028778191628 246944.72990539312 19055897.0 7234506.0
sdvbsdisparity 13300281.18367347 13198832.020408163 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13246572.612244898 10098204.469387755 13230015.0 0.0 1.3117750440091878 1.3502933567698268 182625.50965293005 13932073.0 10317812.0
sdvbsdisparity 13110336.5 12957918.0 2.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 13110336.5 10098204.469387755 13110336.5 1.0 1.2982839216361073 1.2854232079436998 215552.30985656357 13262755.0 10317812.0
sdvbsdisparity 17521418.755102042 17400264.85714286 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 17461007.204081632 10098204.469387755 17480410.0 0.0 1.7291199893024425 1.779071376760887 221504.75954385882 18356124.0 10317812.0
sdvbsdisparity 17119466.5 17108505.0 3.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 17119466.5 10098204.469387755 17119466.5 1.0 1.6952980653042706 1.660277198305222 15501.901963952681 17130428.0 10317812.0
sdvbsdisparity 23476792.346938774 23377919.408163264 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 23414869.163265307 10098204.469387755 23415461.0 0.0 2.318716088018064 2.3520320975028426 169947.80470404073 24267825.0 10317812.0
sdvbsdisparity 23314610.5 23285929.0 4.0 160 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE160 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE160 23314610.5 10098204.469387755 23314610.5 1.0 2.3087877226765587 2.262426568733759 40561.76628920392 23343292.0 10317812.0
sdvbsdisparity 20813603.469387755 20620094.48979592 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20693915.14285714 16838087.653061226 20666923.0 0.0 1.2289943828089593 1.2266611156710667 329743.6089181641 22345536.0 18216552.0
sdvbsdisparity 20740246.0 20726507.0 2.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES2_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 20740246.0 16838087.653061226 20740246.0 1.0 1.2317459338222025 1.1392927157675063 19429.880133443952 20753985.0 18216552.0
sdvbsdisparity 25608651.55102041 25424921.673469387 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 25500341.69387755 16838087.653061226 25523813.0 0.0 1.5144440520382667 1.4877639302981156 322715.3233691552 27101929.0 18216552.0
sdvbsdisparity 25227902.5 25205585.0 3.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES3_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 25227902.5 16838087.653061226 25227902.5 1.0 1.498264115249066 1.38611412302394 31561.71117826155 25250220.0 18216552.0
sdvbsdisparity 31083388.48979592 30915251.265306123 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 30981859.775510203 16838087.653061226 30996574.0 0.0 1.8399868449358967 1.781751069027772 285890.24886894 32457361.0 18216552.0
sdvbsdisparity 31076945.0 31059939.0 4.0 192 CIRCLE_PI4_BENCH_DISPARITY_CORES4_64MB_WRITEATTACK2_INPUTSIZE192 CIRCLE_PI4_BENCH_DISPARITY_CORES1_INPUTSIZE192 31076945.0 16838087.653061226 31076945.0 1.0 1.8456338772146788 1.7069064991003786 24050.115841716855 31093951.0 18216552.0
